MusterCallsDate,MobilizatonSymbol,Countycode,RegistrationAddress,RecallUnit
20160528,大業甲字240310,10013,屏東縣內埔鄉龍泉村中勝路415號,龍泉營區
20160820,大業甲字240500,64000,高雄市梓官區信蚵里通安路500號,蚵仔寮營區
20160719,大業甲字933003,68000,桃園市龜山區忠義路二段350號,下湖西營區
20160720,大業甲字933004,68000,桃園市龜山區忠義路二段350號,下湖西營區
20160822,大業甲字942001,64000,高雄市梓官區信蚵里通安路500號,蚵仔寮營區
20161005,大業甲字942004,64000,高雄市左營區世運大道1號,南勝利營區
20160420,大業甲字942006,10013,屏東縣內埔鄉龍泉村中勝路415號,龍泉營區
20160421,大業甲字942007,10013,屏東縣內埔鄉龍泉村中勝路415號,龍泉營區
20160422,大業甲字942009,10013,屏東縣內埔鄉龍泉村中勝路415號,龍泉營區
20160531,大業甲字943004,64000,高雄市林園區潭頭路1號,句踐營區
20160823,大業甲字943006,64000,高雄市左營區先鋒路9號,篤實營區
20160824,大業甲字943007,64000,高雄市左營區先鋒路9號,火牛營區
20160618,仁愛甲字220200,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20160820,仁愛甲字220300,10013,臺東縣臺東市志航路三段3號,志航基地
20160312,仁愛甲字230100,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160820,仁愛甲字240200,10013,屏東縣屏東市勝利路330號,屏東基地
20161020,仁愛甲字911001,10016,澎湖縣湖西鄉隘門村17號,馬公基地
20160823,仁愛甲字911002,10016,澎湖縣湖西鄉隘門村17號,馬公基地
20161020,仁愛甲字913002,10016,澎湖縣湖西鄉隘門村17號,馬公基地
20160504,仁愛甲字921003,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20160606,仁愛甲字921006,10013,臺東市志航路3段3號,志航基地
20160816,仁愛甲字921007,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地
20160506,仁愛甲字922001,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20160815,仁愛甲字922003,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地
20160505,仁愛甲字923002,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20160607,仁愛甲字923003,10013,臺東市志航路3段3號,志航基地
20160817,仁愛甲字923004,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地
20160526,仁愛甲字931001,10018,新竹市北區境福里13鄰中正路699號,新竹基地
20160504,仁愛甲字931005,63000,臺北市民權東路4段121號,松山基地
20160511,仁愛甲字932002,63000,臺北市民權東路4段121號,松山基地
20160527,仁愛甲字933001,10018,新竹市北區境福里13鄰中正路699號,新竹基地
20160511,仁愛甲字933002,63000,臺北市民權東路4段121號,松山基地
20160822,仁愛甲字941003,64000,高雄市岡山區介壽西路西首1號,岡山基地
20160822,仁愛甲字941004,67000,臺南市南區機場路905號,台南基地
20160810,仁愛甲字941005,67000,臺南市南區機場路905號,台南基地
20160526,仁愛甲字941009,10013,屏東縣屏東市勝利路330號,屏東基地
20161025,仁愛甲字942001,64000,高雄市岡山區介壽西路西首1號,岡山基地
20160811,仁愛甲字942002,67000,臺南市南區機場路905號,台南基地
20160524,仁愛甲字942003,10013,屏東縣屏東市勝利路330號,屏東基地
20160525,仁愛甲字943003,10013,屏東縣屏東市勝利路330號,屏東基地
20161026,仁愛甲字943004,67000,臺南市仁德區保仁路195號,長安基地
20160502,仁愛甲字951001,66000,臺中市大雅區中清路5段2號,清泉崗基地
20160523,仁愛甲字951004,10010,嘉義縣水上鄉榮典路1號,嘉義基地
20160525,仁愛甲字951006,10010,嘉義縣水上鄉榮典路1號,嘉義基地
20160503,仁愛甲字952001,66000,臺中市大雅區中清路5段2號,清泉崗基地
20160504,仁愛甲字952002,66000,臺中市大雅區中清路5段2號,清泉崗基地
20160524,仁愛甲字952003,10010,嘉義縣水上鄉榮典路1號,嘉義基地
20160829,忠信甲字120101,10015,花蓮縣花蓮市新興路精忠七村六十六號,美崙營區
20160829,忠信甲字120102,10015,花蓮縣花連市新興路精忠七村66號,美倫營區
20160801,忠信甲字130102,10017,基隆市中正區正榮街100號,直砂山營區
20160801,忠信甲字130103,10017,基隆市中正區正榮街100號,直砂山營區
20160718,忠信甲字130202,63000,臺北市大安區和平東路3段170號,基信營區
20160718,忠信甲字130204,63000,臺北市大安區和平東路三段170號,基信營區
20160801,忠信甲字130402,10017,基隆市中正區正榮街100號,直砂山營區
20160815,忠信甲字140101,64000,高雄市苓雅區建國一路特2號,鳳山營區
20160815,忠信甲字140102,64000,高雄市苓雅區建國一路特2號,鳳山營區
20160704,忠信甲字140200,68000,桃園市中壢區龍岡路3段460巷190號,龍岩營區
20160704,忠信甲字150200,68000,桃園市中壢區龍岡路3段460巷190號,龍岩營區
20160924,忠貞甲字220100,10015,花蓮縣花蓮市中正路643號,誠正營區
20160618,忠貞甲字230101,68000,桃園市龜山區公西村復興街301之1號,慧敏營區
20160528,忠貞甲字230102,68000,桃園市龜山區公西村復興街301之1號,慧敏營區
20160618,忠貞甲字230103,68000,桃園市龜山區公西村復興街301之1號,慧敏營區
20160528,忠貞甲字230104,68000,桃園市龜山區公西村復興街301之1號,慧敏營區
20160430,忠貞甲字230105,68000,桃園市龜山區公西村復興街301之1號,慧敏營區
20160430,忠貞甲字230106,68000,桃園市龜山區公西村復興街301之1號,慧敏營區
20160921,忠貞甲字230600,68000,桃園市龜山區公西村復興路3011號,慧敏營區
20160409,忠貞甲字230800,68000,桃園市龜山區公西里復興街301之1號,慧敏營區
20160702,忠貞甲字230900,68000,桃園市龜山區公西村復興路3011號,慧敏營區
20160820,忠貞甲字240200,64000,高雄市鳥松區鳥松村21鄰忠義路500號,鐵衛營區
20160820,忠貞甲字240300,64000,高雄市鳥松區鳥松村21鄰忠義路500號,鐵衛營區
20160813,忠貞甲字250400,66000,臺中市大雅區中清路5段2號,硬漢營區
20160723,忠貞甲字250500,66000,臺中市大雅區中清路5段2號,硬漢營區
20161015,忠貞甲字250600,66000,臺中市大雅區中清路5段2號,硬漢營區
20160713,忠貞甲字922002,10013,臺東縣卑南鄉泰安村361號,太平營區
20160805,忠貞甲字932002,68000,桃園市龜山區公西村復興路3011號,慧敏營區
20160523,忠貞甲字932003,68000,桃園市龜山區公西村復興街301之1號,慧敏營區
20160523,忠貞甲字932005,68000,桃園市龜山區公西村復興街301之1號,慧敏營區
20160613,忠貞甲字932007,68000,桃園市龜山區公西村復興路3011號,慧敏營區
20160606,忠貞甲字932009,10002,宜蘭縣員山鄉復興路92號,員山營區
20160513,忠貞甲字932010,68000,桃園市龜山區公西村復興街301之1號,慧敏營區
20160708,忠貞甲字932011,68000,桃園市龜山區公西村復興路3011號,慧敏營區
20160615,忠貞甲字942001,64000,高雄市鳥松區鳥松村21鄰忠義路500號,鐵衛營區
20160822,忠貞甲字943001,64000,高雄市鳥松區忠義路500號,鐵衛營區
20160613,忠貞甲字952001,66000,臺中市大雅區中清路5段2號,硬漢營區
20160527,忠貞甲字952002,66000,臺中市大雅區中清路5段2號,硬漢營區
20160829,忠貞甲字952003,66000,臺中市大雅區中清路5段2號,硬漢營區
20160627,忠貞甲字953001,66000,臺中市大雅區中清路5段2號,硬漢營區
20160716,忠義甲字230200,10002,宜蘭縣蘇澳鎮軍港路10號,東海營區
20160601,忠義甲字240100,64000,高雄市左營區成功一路1號,莊強營區
20160709,忠義甲字280300,10002,宜蘭縣蘇澳鎮軍港路10號,東海營區
20160820,忠義甲字280400,10002,宜蘭縣蘇澳鎮軍港路10號,東海營區
20160528,忠義甲字280500,10017,基隆市中山二路94號,居仁營區
20160820,忠義甲字280600,64000,高雄市左營區成功一路1號,莊強營區
20160716,忠義甲字280900,10017,基隆市中山二路94號,居仁營區
20160804,忠義甲字913001,10016,澎湖縣馬公市案山里文山路900號,定海營區
20160922,忠義甲字931001,10017,基隆市中山二路94號,居仁營區
20161019,忠義甲字941002,64000,高雄市左營區成功一路1號,莊強營區
20160823,忠義甲字941003,64000,高雄市左營區成功一路1號,莊強營區
20161020,忠義甲字943001,64000,高雄市左營區成功一路1號,莊強營區
20160920,忠實甲字933001,63000,臺北市南港區昆陽街165號,光華營區
20160927,忠實甲字933002,10002,宜蘭縣礁溪鄉礁溪路5段1號,光旭營區
20160624,忠實甲字953002,66000,臺中市東區振興路178號,新實營區
20161119,忠興甲字230200,63000,臺北市北投區中央北路二段70號,復興崗營區
20160824,軍勤甲字921301,10013,臺東縣臺東市四維路二段23號,寶桑國小
20160908,軍勤甲字921304,10015,花蓮縣府前路5號,花蓮工務段
20160907,軍勤甲字931305,68000,桃園市復興區羅浮里37號,復興工務段
20160714,軍勤甲字941101,64000,高雄市三民區九如二路1511號,高雄工務段
20160812,軍勤甲字951102,66000,臺中市烏日區光日路225號,臺中工務段
20161005,軍勤甲字951302,66000,臺中市大肚區沙田路二段356巷6號,台中工務段
20161004,軍勤甲字951309,10009,雲林縣斗南鎮延平路二段128號,斗南工務段
20160319,博愛甲字211101,10016,澎湖縣湖西鄉西溪村128號,太武北營區
20160326,博愛甲字211102,10016,澎湖縣湖西鄉西溪村128號,太武北營區
20161022,博愛甲字211202,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20161112,博愛甲字221101,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地
20161105,博愛甲字221102,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地
20161105,博愛甲字221104,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地
20161119,博愛甲字221104,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地
20161105,博愛甲字221105,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地
20161126,博愛甲字221105,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地
20160507,博愛甲字221106,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20161112,博愛甲字221108,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地
20161112,博愛甲字221109,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地
20161105,博愛甲字221201,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20161105,博愛甲字221202,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160305,博愛甲字221205,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20161029,博愛甲字221207,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20161105,博愛甲字221208,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20161105,博愛甲字221209,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20161112,博愛甲字222200,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地
20161112,博愛甲字222400,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20161112,博愛甲字222500,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160615,博愛甲字231103,10002,宜蘭縣宜蘭市建軍路50號,金六結營區
20160924,博愛甲字231106,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20161001,博愛甲字231107,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160423,博愛甲字231201,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160423,博愛甲字231202,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160409,博愛甲字231206,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160416,博愛甲字231207,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160423,博愛甲字231208,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160423,博愛甲字231209,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160305,博愛甲字231303,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160319,博愛甲字231306,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160326,博愛甲字231307,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160907,博愛甲字231401,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160907,博愛甲字231402,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160820,博愛甲字231406,68000,桃園市大溪區介壽路389號,龍華營區
20160919,博愛甲字231407,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160907,博愛甲字231408,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160907,博愛甲字231409,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160430,博愛甲字231503,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160521,博愛甲字231506,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160620,博愛甲字231601,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160620,博愛甲字231602,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160613,博愛甲字231603,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160620,博愛甲字231605,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160620,博愛甲字231606,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160926,博愛甲字232500,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160528,博愛甲字232600,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160528,博愛甲字232700,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160528,博愛甲字232800,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160702,博愛甲字233601,65000,新北市淡水區中正路2段53號,忠莊營區
20160702,博愛甲字233604,65000,新北市淡水區中正路2段53號,忠莊營區
20160820,博愛甲字233605,65000,新北市淡水區中正路2段53號,忠莊營區
20161015,博愛甲字233703,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20161022,博愛甲字233706,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20161029,博愛甲字233707,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160716,博愛甲字233801,65000,新北市淡水區中正路2段53號,忠莊營區
20160723,博愛甲字233805,65000,新北市淡水區中正路2段53號,忠莊營區
20160716,博愛甲字233806,65000,新北市淡水區中正路2段53號,忠莊營區
20160716,博愛甲字233807,65000,新北市淡水區中正路2段53號,忠莊營區
20160622,博愛甲字236200,10002,宜蘭縣宜蘭市建軍路50號,金六結營區
20160502,博愛甲字236300,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20160613,博愛甲字241204,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160521,博愛甲字241205,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160528,博愛甲字241206,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160507,博愛甲字241301,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160507,博愛甲字241302,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160423,博愛甲字241303,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160416,博愛甲字241304,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160409,博愛甲字241305,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160430,博愛甲字241307,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160507,博愛甲字241308,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160507,博愛甲字241309,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160820,博愛甲字241401,10013,屏東縣鹽埔鄉新二村維新路20號,大仁科技大學
20160312,博愛甲字241402,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160620,博愛甲字241405,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160820,博愛甲字241407,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160312,博愛甲字241408,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160820,博愛甲字241409,10013,屏東縣鹽埔鄉新二村維新路20號,大仁科技大學
20160924,博愛甲字241501,64000,高雄市燕巢區鳳旗路23號,鳳雄營區
20160924,博愛甲字241502,64000,高雄市燕巢區鳳旗路23號,鳳雄營區
20161001,博愛甲字241503,64000,高雄市燕巢區鳳旗路23號,鳳雄營區
20161015,博愛甲字241504,64000,高雄市燕巢區鳳旗路23號,鳳雄營區
20160924,博愛甲字241508,64000,高雄市燕巢區鳳旗路23號,鳳雄營區
20160924,博愛甲字241509,64000,高雄市燕巢區鳳旗路23號,鳳雄營區
20160312,博愛甲字242800,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160820,博愛甲字242900,10013,屏東縣內埔鄉隘寮村新發路274號,隘寮靶場
20160820,博愛甲字246500,64000,高雄市燕巢區鳳旗路23號,鳳雄營區
20160423,博愛甲字251101,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160423,博愛甲字251102,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160416,博愛甲字251104,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160409,博愛甲字251105,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160423,博愛甲字251108,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160423,博愛甲字251109,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160430,博愛甲字251203,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160507,博愛甲字251204,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160305,博愛甲字251301,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160326,博愛甲字251302,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160312,博愛甲字251303,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160319,博愛甲字251305,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160528,博愛甲字251403,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160613,博愛甲字251404,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160620,博愛甲字251406,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161105,博愛甲字251504,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161112,博愛甲字251505,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161119,博愛甲字251506,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161015,博愛甲字251604,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161022,博愛甲字251606,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161029,博愛甲字251607,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160907,博愛甲字251701,66000,臺中市烏日區中山路3段502號,成功嶺營區
20160907,博愛甲字251702,66000,臺中市烏日區中山路3段502號,成功嶺營區
20160919,博愛甲字251703,66000,臺中市烏日區中山路3段502號,成功嶺營區
20160926,博愛甲字251706,66000,臺中市烏日區中山路3段502號,成功嶺營區
20160907,博愛甲字251708,66000,臺中市烏日區中山路3段502號,成功嶺營區
20160907,博愛甲字251709,66000,臺中市烏日區中山路3段502號,成功嶺營區
20161112,博愛甲字251801,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20161112,博愛甲字251802,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20161119,博愛甲字251804,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160521,博愛甲字252200,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160521,博愛甲字252300,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160604,博愛甲字256600,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161003,博愛甲字256800,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160829,博愛甲字913001,10016,澎湖縣湖西鄉西溪村128號,太武北營區
20160902,博愛甲字913701,10016,澎湖縣湖西鄉西溪村128號,太武北營區
20160704,博愛甲字922001,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區
20160708,博愛甲字922002,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區
20160711,博愛甲字922003,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區
20160715,博愛甲字922004,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區
20160718,博愛甲字922008,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區
20160801,博愛甲字922010,10013,臺東市中興路三段69巷100號,豐年營區
20160805,博愛甲字922012,10013,臺東市中興路三段69巷100號,豐年營區
20160808,博愛甲字923002,10013,臺東市中興路三段69巷100號,豐年營區
20160808,博愛甲字923003,10013,臺東市中興路三段69巷100號,豐年營區
20160808,博愛甲字923004,10013,臺東市中興路三段69巷100號,豐年營區
20160808,博愛甲字923005,10013,臺東市中興路三段69巷100號,豐年營區
20160808,博愛甲字923006,10013,臺東市中興路三段69巷100號,豐年營區
20160812,博愛甲字923007,10013,臺東市中興路三段69巷100號,豐年營區
20160701,博愛甲字923701,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區
20160812,博愛甲字923702,10013,臺東市中興路三段69巷100號,豐年營區
20160722,博愛甲字932001,10002,宜蘭縣宜蘭市金六結路236號,軍功營區
20160725,博愛甲字932005,10002,宜蘭縣宜蘭市金六結路236號,軍功營區
20160729,博愛甲字932009,65000,新北市土城區仁愛路23號,仁愛營區
20160801,博愛甲字932010,65000,新北市土城區仁愛路23號,仁愛營區
20160805,博愛甲字932012,65000,新北市土城區仁愛路23號,仁愛營區
20160812,博愛甲字932013,65000,新北市土城區仁愛路23號,仁愛營區
20160715,博愛甲字932018,65000,新北市土城區仁愛路23號,仁愛營區
20160718,博愛甲字932019,65000,新北市土城區仁愛路23號,仁愛營區
20160722,博愛甲字932020,65000,新北市土城區仁愛路23號,仁愛營區
20160624,博愛甲字932025,68000,桃園市桃園區介壽路322號,介壽營區
20160627,博愛甲字932026,68000,桃園市桃園區介壽路322號,介壽營區
20160627,博愛甲字932028,68000,桃園市桃園區介壽路322號,介壽營區
20160615,博愛甲字932029,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160617,博愛甲字932030,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區
20161006,博愛甲字932033,63000,臺北市北投區中央北路二段70號,復興崗營區
20161007,博愛甲字932034,63000,臺北市北投區中央北路二段70號,復興崗營區
20160926,博愛甲字932043,65000,新北市淡水區中正路二段53號,忠莊營區
20160930,博愛甲字932046,65000,新北市淡水區中正路二段53號,忠莊營區
20160718,博愛甲字933001,10002,宜蘭縣宜蘭市環河路30號,軍功營區
20160711,博愛甲字933010,65000,新北市土城區仁愛路23號,仁愛營區
20160620,博愛甲字933011,68000,桃園市桃園區介壽路322號,介壽營區
20160620,博愛甲字933013,68000,桃園市桃園區介壽路322號,介壽營區
20160606,博愛甲字933014,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區
20160608,博愛甲字933015,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區
20160715,博愛甲字933701,10002,宜蘭縣宜蘭市金六結路236號,軍功營區
20160725,博愛甲字933702,10017,基隆市信義區正信路203號,正信營區
20160815,博愛甲字933703,65000,新北市土城區仁愛路23號,仁愛營區
20160701,博愛甲字933704,65000,新北市土城區仁愛路23號,仁愛營區
20160704,博愛甲字933705,65000,新北市土城區仁愛路23號,仁愛營區
20160708,博愛甲字933706,65000,新北市土城區仁愛路23號,仁愛營區
20160617,博愛甲字933707,68000,桃園市桃園區介壽路322號,介壽營區
20160604,博愛甲字933708,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區
20160408,博愛甲字942001,67000,臺南市長榮路5段393號,長榮營區
20160711,博愛甲字942006,64000,高雄市三民區武功巷52號,三民營區
20160711,博愛甲字942007,64000,高雄市三民區武功巷52號,三民營區
20160617,博愛甲字942008,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160923,博愛甲字942011,10013,屏東市建國路239號,大東營區
20160902,博愛甲字942012,10013,屏東市建國路239號,大東營區
20160905,博愛甲字942013,10013,屏東市建國路239號,大東營區
20160905,博愛甲字942014,10013,屏東市建國路239號,大東營區
20160905,博愛甲字942015,10013,屏東市建國路239號,大東營區
20160411,博愛甲字943001,67000,臺南市長榮路5段393號,長榮營區
20160701,博愛甲字943003,64000,高雄市三民區武功巷52號,三民營區
20160701,博愛甲字943004,64000,高雄市三民區武功巷52號,三民營區
20160701,博愛甲字943005,64000,高雄市三民區武功巷52號,三民營區
20160704,博愛甲字943009,64000,高雄市三民區武功巷52號,三民營區
20160627,博愛甲字943011,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20160909,博愛甲字943015,10013,屏東市建國路239號,大東營區
20160821,博愛甲字943016,10013,屏東縣內埔鄉隘寮村新發路274號,隘寮靶場
20160909,博愛甲字943018,10013,屏東市建國路239號,大東營區
20160415,博愛甲字943701,67000,臺南市長榮路5段393號,長榮營區
20160708,博愛甲字943702,64000,高雄市三民區武功巷52號,三民營區
20160821,博愛甲字943703,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20161014,博愛甲字952003,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160613,博愛甲字952006,66000,臺中市西屯區青海路二段111號,青海營區
20160617,博愛甲字952007,66000,臺中市西屯區青海路二段111號,青海營區
20161024,博愛甲字952011,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161028,博愛甲字952012,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160805,博愛甲字952016,10008,南投縣民族路512號,明德營區
20160808,博愛甲字952017,10008,南投縣民族路512號,明德營區
20160812,博愛甲字952018,10008,南投縣民族路512號,明德營區
20160527,博愛甲字952028,10010,嘉義縣大林鎮過溪里崎頂1號,精忠營區
20160502,博愛甲字952029,10010,嘉義縣大林鎮過溪里崎頂1號,精忠營區
20160502,博愛甲字952030,10010,嘉義縣大林鎮過溪里崎頂1號,精忠營區
20160502,博愛甲字952031,10010,嘉義縣大林鎮過溪里崎頂1號,精忠營區
20160506,博愛甲字952033,10010,嘉義縣大林鎮過溪里崎頂1號,精忠營區
20160506,博愛甲字952034,10010,嘉義縣大林鎮過溪里崎頂1號,精忠營區
20161111,博愛甲字952039,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20160620,博愛甲字953004,66000,臺中市西屯區青海路二段111號,青海營區
20160620,博愛甲字953005,66000,臺中市西屯區青海路二段111號,青海營區
20160624,博愛甲字953006,66000,臺中市西屯區青海路二段111號,青海營區
20160627,博愛甲字953007,66000,臺中市西屯區青海路二段111號,青海營區
20160627,博愛甲字953008,66000,臺中市西屯區青海路二段111號,青海營區
20160627,博愛甲字953011,66000,臺中市西屯區青海路二段111號,青海營區
20161031,博愛甲字953013,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161031,博愛甲字953014,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161031,博愛甲字953015,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161104,博愛甲字953016,66000,臺中市烏日區中山路三段502號,成功嶺營區
20161104,博愛甲字953017,66000,臺中市烏日區中山路三段502號,成功嶺營區
20160815,博愛甲字953019,10008,南投縣民族路512號,明德營區
20160819,博愛甲字953020,10008,南投縣民族路512號,明德營區
20160715,博愛甲字953021,10007,彰化縣彰化市卦山路14號,龍泉營區
20160523,博愛甲字953023,10010,嘉義縣大林鎮過溪里崎頂1號,精忠營區
20161107,博愛甲字953026,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區
20161107,博愛甲字953027,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區
20160521,精誠甲字220101,10015,花蓮縣吉安鄉干城一街46號,南華營區
20160618,精誠甲字220102,10013,臺東市中興路4段763巷86號,利嘉營區
20160409,精誠甲字220200,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區
20160416,精誠甲字220200,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區
20160326,精誠甲字230101,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
20160511,精誠甲字230104,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
20160907,精誠甲字230107,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
20160427,精誠甲字230108,10002,宜蘭縣建軍路46號,金六結營區
20160326,精誠甲字230109,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
